location.x,location.y,scaling,size.x,size.y,request.location.x,request.location.y,request.level,request.size.x,request.size.y,native.fractional_coordinates.x,native.fractional_coordinates.y,native.native_size.x,native.native_size.y
1792,4096,0.2495,256,256,7164,16400,1,267,266,4.591042870232968,4.208288968786292,256.50523238315725,256.50523238315725
2048,4096,0.2495,256,256,8192,16400,1,266,266,4.104083718130596,4.208288968786292,256.50523238315725,256.50523238315725
2304,4096,0.2495,256,256,9216,16400,1,267,266,4.617094182896835,4.208288968786292,256.50523238315725,256.50523238315725
2560,4096,0.2495,256,256,10244,16400,1,266,266,4.130135030794463,4.208288968786292,256.50523238315725,256.50523238315725
2816,4096,0.2495,256,256,11268,16400,1,267,266,4.64314549556093,4.208288968786292,256.50523238315725,256.50523238315725
3072,4096,0.2495,256,256,12296,16400,1,266,266,4.156186343458103,4.208288968786292,256.50523238315725,256.50523238315725
3328,4096,0.2495,256,256,13320,16400,1,267,266,4.669196808224569,4.208288968786292,256.50523238315725,256.50523238315725
3584,4096,0.2495,256,256,14348,16400,1,266,266,4.182237656122197,4.208288968786292,256.50523238315725,256.50523238315725
3840,4096,0.2495,256,256,15372,16400,1,267,266,4.695248120888209,4.208288968786292,256.50523238315725,256.50523238315725
4096,4096,0.2495,256,256,16400,16400,1,266,266,4.208288968786292,4.208288968786292,256.50523238315725,256.50523238315725
4352,4096,0.2495,256,256,17424,16400,1,267,266,4.7212994335523035,4.208288968786292,256.50523238315725,256.50523238315725
4608,4096,0.2495,256,256,18452,16400,1,266,266,4.234340281449477,4.208288968786292,256.50523238315725,256.50523238315725
4864,4096,0.2495,256,256,19476,16400,1,267,266,4.747350746216398,4.208288968786292,256.50523238315725,256.50523238315725
5120,4096,0.2495,256,256,20504,16400,1,266,266,4.260391594113571,4.208288968786292,256.50523238315725,256.50523238315725
5376,4096,0.2495,256,256,21528,16400,1,267,266,4.773402058879583,4.208288968786292,256.50523238315725,256.50523238315725
5632,4096,0.2495,256,256,22556,16400,1,266,266,4.286442906778575,4.208288968786292,256.50523238315725,256.50523238315725
5888,4096,0.2495,256,256,23580,16400,1,267,266,4.799453371544587,4.208288968786292,256.50523238315725,256.50523238315725
6144,4096,0.2495,256,256,24608,16400,1,266,266,4.31249421944176,4.208288968786292,256.50523238315725,256.50523238315725
6400,4096,0.2495,256,256,25632,16400,1,267,266,4.825504684208681,4.208288968786292,256.50523238315725,256.50523238315725
6656,4096,0.2495,256,256,26660,16400,1,266,266,4.338545532105854,4.208288968786292,256.50523238315725,256.50523238315725
6912,4096,0.2495,256,256,27684,16400,1,267,266,4.851555996871866,4.208288968786292,256.50523238315725,256.50523238315725
7168,4096,0.2495,256,256,28712,16400,1,266,266,4.364596844769949,4.208288968786292,256.50523238315725,256.50523238315725
7424,4096,0.2495,256,256,29736,16400,1,267,266,4.877607309535961,4.208288968786292,256.50523238315725,256.50523238315725
7680,4096,0.2495,256,256,30764,16400,1,266,266,4.390648157433134,4.208288968786292,256.50523238315725,256.50523238315725
7936,4096,0.2495,256,256,31788,16400,1,267,266,4.903658622200055,4.208288968786292,256.50523238315725,256.50523238315725
8192,4096,0.2495,256,256,32816,16400,1,266,266,4.416699470099047,4.208288968786292,256.50523238315725,256.50523238315725
8448,4096,0.2495,256,256,33841,16400,1,267,266,4.679717530647395,4.208288968786292,256.50523238315725,256.50523238315725
8704,4096,0.2495,256,256,34869,16400,1,266,266,4.192758378543658,4.208288968786292,256.50523238315725,256.50523238315725
8960,4096,0.2495,256,256,35893,16400,1,267,266,4.7057688433105795,4.208288968786292,256.50523238315725,256.50523238315725
9216,4096,0.2495,256,256,36921,16400,1,266,266,4.218809691206843,4.208288968786292,256.50523238315725,256.50523238315725
9472,4096,0.2495,256,256,37945,16400,1,267,266,4.7318201559737645,4.208288968786292,256.50523238315725,256.50523238315725
9728,4096,0.2495,256,256,38973,16400,1,266,266,4.244861003871847,4.208288968786292,256.50523238315725,256.50523238315725
9984,4096,0.2495,256,256,39997,16400,1,267,266,4.757871468638768,4.208288968786292,256.50523238315725,256.50523238315725
10240,4096,0.2495,256,256,41025,16400,1,266,266,4.270912316536851,4.208288968786292,256.50523238315725,256.50523238315725
10496,4096,0.2495,256,256,42049,16400,1,267,266,4.783922781301953,4.208288968786292,256.50523238315725,256.50523238315725
10752,4096,0.2495,256,256,43077,16400,1,266,266,4.296963629200036,4.208288968786292,256.50523238315725,256.50523238315725
11008,4096,0.2495,256,256,44101,16400,1,267,266,4.809974093965138,4.208288968786292,256.50523238315725,256.50523238315725
0,4352,0.2495,256,256,0,17424,1,261,267,0.0,4.7212994335523035,256.50523238315725,256.50523238315725
256,4352,0.2495,256,256,1008,17424,1,267,267,4.5128889322411965,4.7212994335523035,256.50523238315725,256.50523238315725
512,4352,0.2495,256,256,2036,17424,1,266,267,4.025929780138824,4.7212994335523035,256.50523238315725,256.50523238315725
768,4352,0.2495,256,256,3060,17424,1,267,267,4.538940244905007,4.7212994335523035,256.50523238315725,256.50523238315725
1024,4352,0.2495,256,256,4088,17424,1,266,267,4.051981092802748,4.7212994335523035,256.50523238315725,256.50523238315725
1280,4352,0.2495,256,256,5112,17424,1,267,267,4.564991557569101,4.7212994335523035,256.50523238315725,256.50523238315725
1536,4352,0.2495,256,256,6140,17424,1,266,267,4.078032405466502,4.7212994335523035,256.50523238315725,256.50523238315725
1792,4352,0.2495,256,256,7164,17424,1,267,267,4.591042870232968,4.7212994335523035,256.50523238315725,256.50523238315725
2048,4352,0.2495,256,256,8192,17424,1,266,267,4.104083718130596,4.7212994335523035,256.50523238315725,256.50523238315725
2304,4352,0.2495,256,256,9216,17424,1,267,267,4.617094182896835,4.7212994335523035,256.50523238315725,256.50523238315725
2560,4352,0.2495,256,256,10244,17424,1,266,267,4.130135030794463,4.7212994335523035,256.50523238315725,256.50523238315725
2816,4352,0.2495,256,256,11268,17424,1,267,267,4.64314549556093,4.7212994335523035,256.50523238315725,256.50523238315725
3072,4352,0.2495,256,256,12296,17424,1,266,267,4.156186343458103,4.7212994335523035,256.50523238315725,256.50523238315725
3328,4352,0.2495,256,256,13320,17424,1,267,267,4.669196808224569,4.7212994335523035,256.50523238315725,256.50523238315725
3584,4352,0.2495,256,256,14348,17424,1,266,267,4.182237656122197,4.7212994335523035,256.50523238315725,256.50523238315725
3840,4352,0.2495,256,256,15372,17424,1,267,267,4.695248120888209,4.7212994335523035,256.50523238315725,256.50523238315725
4096,4352,0.2495,256,256,16400,17424,1,266,267,4.208288968786292,4.7212994335523035,256.50523238315725,256.50523238315725
4352,4352,0.2495,256,256,17424,17424,1,267,267,4.7212994335523035,4.7212994335523035,256.50523238315725,256.50523238315725
4608,4352,0.2495,256,256,18452,17424,1,266,267,4.234340281449477,4.7212994335523035,256.50523238315725,256.50523238315725
4864,4352,0.2495,256,256,19476,17424,1,267,267,4.747350746216398,4.7212994335523035,256.50523238315725,256.50523238315725
5120,4352,0.2495,256,256,20504,17424,1,266,267,4.260391594113571,4.7212994335523035,256.50523238315725,256.50523238315725
5376,4352,0.2495,256,256,21528,17424,1,267,267,4.773402058879583,4.7212994335523035,256.50523238315725,256.50523238315725
5632,4352,0.2495,256,256,22556,17424,1,266,267,4.286442906778575,4.7212994335523035,256.50523238315725,256.50523238315725
5888,4352,0.2495,256,256,23580,17424,1,267,267,4.799453371544587,4.7212994335523035,256.50523238315725,256.50523238315725
6144,4352,0.2495,256,256,24608,17424,1,266,267,4.31249421944176,4.7212994335523035,256.50523238315725,256.50523238315725
6400,4352,0.2495,256,256,25632,17424,1,267,267,4.825504684208681,4.7212994335523035,256.50523238315725,256.50523238315725
6656,4352,0.2495,256,256,26660,17424,1,266,267,4.338545532105854,4.7212994335523035,256.50523238315725,256.50523238315725
6912,4352,0.2495,256,256,27684,17424,1,267,267,4.851555996871866,4.7212994335523035,256.50523238315725,256.50523238315725
7168,4352,0.2495,256,256,28712,17424,1,266,267,4.364596844769949,4.7212994335523035,256.50523238315725,256.50523238315725
7424,4352,0.2495,256,256,29736,17424,1,267,267,4.877607309535961,4.7212994335523035,256.50523238315725,256.50523238315725
7680,4352,0.2495,256,256,30764,17424,1,266,267,4.390648157433134,4.7212994335523035,256.50523238315725,256.50523238315725
7936,4352,0.2495,256,256,31788,17424,1,267,267,4.903658622200055,4.7212994335523035,256.50523238315725,256.50523238315725
8192,4352,0.2495,256,256,32816,17424,1,266,267,4.416699470099047,4.7212994335523035,256.50523238315725,256.50523238315725
8448,4352,0.2495,256,256,33841,17424,1,267,267,4.679717530647395,4.7212994335523035,256.50523238315725,256.50523238315725
8704,4352,0.2495,256,256,34869,17424,1,266,267,4.192758378543658,4.7212994335523035,256.50523238315725,256.50523238315725
8960,4352,0.2495,256,256,35893,17424,1,267,267,4.7057688433105795,4.7212994335523035,256.50523238315725,256.50523238315725
9216,4352,0.2495,256,256,36921,17424,1,266,267,4.218809691206843,4.7212994335523035,256.50523238315725,256.50523238315725
9472,4352,0.2495,256,256,37945,17424,1,267,267,4.7318201559737645,4.7212994335523035,256.50523238315725,256.50523238315725
9728,4352,0.2495,256,256,38973,17424,1,266,267,4.244861003871847,4.7212994335523035,256.50523238315725,256.50523238315725
9984,4352,0.2495,256,256,39997,17424,1,267,267,4.757871468638768,4.7212994335523035,256.50523238315725,256.50523238315725
10240,4352,0.2495,256,256,41025,17424,1,266,267,4.270912316536851,4.7212994335523035,256.50523238315725,256.50523238315725
10496,4352,0.2495,256,256,42049,17424,1,267,267,4.783922781301953,4.7212994335523035,256.50523238315725,256.50523238315725
10752,4352,0.2495,256,256,43077,17424,1,266,267,4.296963629200036,4.7212994335523035,256.50523238315725,256.50523238315725
11008,4352,0.2495,256,256,44101,17424,1,267,267,4.809974093965138,4.7212994335523035,256.50523238315725,256.50523238315725
0,4608,0.2495,256,256,0,18452,1,261,266,0.0,4.234340281449477,256.50523238315725,256.50523238315725
256,4608,0.2495,256,256,1008,18452,1,267,266,4.5128889322411965,4.234340281449477,256.50523238315725,256.50523238315725
512,4608,0.2495,256,256,2036,18452,1,266,266,4.025929780138824,4.234340281449477,256.50523238315725,256.50523238315725
768,4608,0.2495,256,256,3060,18452,1,267,266,4.538940244905007,4.234340281449477,256.50523238315725,256.50523238315725
1024,4608,0.2495,256,256,4088,18452,1,266,266,4.051981092802748,4.234340281449477,256.50523238315725,256.50523238315725
1280,4608,0.2495,256,256,5112,18452,1,267,266,4.564991557569101,4.234340281449477,256.50523238315725,256.50523238315725
1536,4608,0.2495,256,256,6140,18452,1,266,266,4.078032405466502,4.234340281449477,256.50523238315725,256.50523238315725
1792,4608,0.2495,256,256,7164,18452,1,267,266,4.591042870232968,4.234340281449477,256.50523238315725,256.50523238315725
2048,4608,0.2495,256,256,8192,18452,1,266,266,4.104083718130596,4.234340281449477,256.50523238315725,256.50523238315725
2304,4608,0.2495,256,256,9216,18452,1,267,266,4.617094182896835,4.234340281449477,256.50523238315725,256.50523238315725
2560,4608,0.2495,256,256,10244,18452,1,266,266,4.130135030794463,4.234340281449477,256.50523238315725,256.50523238315725
2816,4608,0.2495,256,256,11268,18452,1,267,266,4.64314549556093,4.234340281449477,256.50523238315725,256.50523238315725
3072,4608,0.2495,256,256,12296,18452,1,266,266,4.156186343458103,4.234340281449477,256.50523238315725,256.50523238315725
3328,4608,0.2495,256,256,13320,18452,1,267,266,4.669196808224569,4.234340281449477,256.50523238315725,256.50523238315725
3584,4608,0.2495,256,256,14348,18452,1,266,266,4.182237656122197,4.234340281449477,256.50523238315725,256.50523238315725
3840,4608,0.2495,256,256,15372,18452,1,267,266,4.695248120888209,4.234340281449477,256.50523238315725,256.50523238315725
4096,4608,0.2495,256,256,16400,18452,1,266,266,4.208288968786292,4.234340281449477,256.50523238315725,256.50523238315725
4352,4608,0.2495,256,256,17424,18452,1,267,266,4.7212994335523035,4.234340281449477,256.50523238315725,256.50523238315725
4608,4608,0.2495,256,256,18452,18452,1,266,266,4.234340281449477,4.234340281449477,256.50523238315725,256.50523238315725
4864,4608,0.2495,256,256,19476,18452,1,267,266,4.747350746216398,4.234340281449477,256.50523238315725,256.50523238315725
5120,4608,0.2495,256,256,20504,18452,1,266,266,4.260391594113571,4.234340281449477,256.50523238315725,256.50523238315725
5376,4608,0.2495,256,256,21528,18452,1,267,266,4.773402058879583,4.234340281449477,256.50523238315725,256.50523238315725
5632,4608,0.2495,256,256,22556,18452,1,266,266,4.286442906778575,4.234340281449477,256.50523238315725,256.50523238315725
5888,4608,0.2495,256,256,23580,18452,1,267,266,4.799453371544587,4.234340281449477,256.50523238315725,256.50523238315725
6144,4608,0.2495,256,256,24608,18452,1,266,266,4.31249421944176,4.234340281449477,256.50523238315725,256.50523238315725
6400,4608,0.2495,256,256,25632,18452,1,267,266,4.825504684208681,4.234340281449477,256.50523238315725,256.50523238315725
6656,4608,0.2495,256,256,26660,18452,1,266,266,4.338545532105854,4.234340281449477,256.50523238315725,256.50523238315725
6912,4608,0.2495,256,256,27684,18452,1,267,266,4.851555996871866,4.234340281449477,256.50523238315725,256.50523238315725
7168,4608,0.2495,256,256,28712,18452,1,266,266,4.364596844769949,4.234340281449477,256.50523238315725,256.50523238315725
7424,4608,0.2495,256,256,29736,18452,1,267,266,4.877607309535961,4.234340281449477,256.50523238315725,256.50523238315725
7680,4608,0.2495,256,256,30764,18452,1,266,266,4.390648157433134,4.234340281449477,256.50523238315725,256.50523238315725
7936,4608,0.2495,256,256,31788,18452,1,267,266,4.903658622200055,4.234340281449477,256.50523238315725,256.50523238315725
8192,4608,0.2495,256,256,32816,18452,1,266,266,4.416699470099047,4.234340281449477,256.50523238315725,256.50523238315725
8448,4608,0.2495,256,256,33841,18452,1,267,266,4.679717530647395,4.234340281449477,256.50523238315725,256.50523238315725
8704,4608,0.2495,256,256,34869,18452,1,266,266,4.192758378543658,4.234340281449477,256.50523238315725,256.50523238315725
8960,4608,0.2495,256,256,35893,18452,1,267,266,4.7057688433105795,4.234340281449477,256.50523238315725,256.50523238315725
9216,4608,0.2495,256,256,36921,18452,1,266,266,4.218809691206843,4.234340281449477,256.50523238315725,256.50523238315725
9472,4608,0.2495,256,256,37945,18452,1,267,266,4.7318201559737645,4.234340281449477,256.50523238315725,256.50523238315725
9728,4608,0.2495,256,256,38973,18452,1,266,266,4.244861003871847,4.234340281449477,256.50523238315725,256.50523238315725
9984,4608,0.2495,256,256,39997,18452,1,267,266,4.757871468638768,4.234340281449477,256.50523238315725,256.50523238315725
10240,4608,0.2495,256,256,41025,18452,1,266,266,4.270912316536851,4.234340281449477,256.50523238315725,256.50523238315725
10496,4608,0.2495,256,256,42049,18452,1,267,266,4.783922781301953,4.234340281449477,256.50523238315725,256.50523238315725
10752,4608,0.2495,256,256,43077,18452,1,266,266,4.296963629200036,4.234340281449477,256.50523238315725,256.50523238315725
11008,4608,0.2495,256,256,44101,18452,1,267,266,4.809974093965138,4.234340281449477,256.50523238315725,256.50523238315725
0,4864,0.2495,256,256,0,19476,1,261,267,0.0,4.747350746216398,256.50523238315725,256.50523238315725
256,4864,0.2495,256,256,1008,19476,1,267,267,4.5128889322411965,4.747350746216398,256.50523238315725,256.50523238315725
512,4864,0.2495,256,256,2036,19476,1,266,267,4.025929780138824,4.747350746216398,256.50523238315725,256.50523238315725
768,4864,0.2495,256,256,3060,19476,1,267,267,4.538940244905007,4.747350746216398,256.50523238315725,256.50523238315725
1024,4864,0.2495,256,256,4088,19476,1,266,267,4.051981092802748,4.747350746216398,256.50523238315725,256.50523238315725
1280,4864,0.2495,256,256,5112,19476,1,267,267,4.564991557569101,4.747350746216398,256.50523238315725,256.50523238315725
1536,4864,0.2495,256,256,6140,19476,1,266,267,4.078032405466502,4.747350746216398,256.50523238315725,256.50523238315725
1792,4864,0.2495,256,256,7164,19476,1,267,267,4.591042870232968,4.747350746216398,256.50523238315725,256.50523238315725
2048,4864,0.2495,256,256,8192,19476,1,266,267,4.104083718130596,4.747350746216398,256.50523238315725,256.50523238315725
2304,4864,0.2495,256,256,9216,19476,1,267,267,4.617094182896835,4.747350746216398,256.50523238315725,256.50523238315725
2560,4864,0.2495,256,256,10244,19476,1,266,267,4.130135030794463,4.747350746216398,256.50523238315725,256.50523238315725
2816,4864,0.2495,256,256,11268,19476,1,267,267,4.64314549556093,4.747350746216398,256.50523238315725,256.50523238315725
3072,4864,0.2495,256,256,12296,19476,1,266,267,4.156186343458103,4.747350746216398,256.50523238315725,256.50523238315725
3328,4864,0.2495,256,256,13320,19476,1,267,267,4.669196808224569,4.747350746216398,256.50523238315725,256.50523238315725
3584,4864,0.2495,256,256,14348,19476,1,266,267,4.182237656122197,4.747350746216398,256.50523238315725,256.50523238315725
3840,4864,0.2495,256,256,15372,19476,1,267,267,4.695248120888209,4.747350746216398,256.50523238315725,256.50523238315725
4096,4864,0.2495,256,256,16400,19476,1,266,267,4.208288968786292,4.747350746216398,256.50523238315725,256.50523238315725
4352,4864,0.2495,256,256,17424,19476,1,267,267,4.7212994335523035,4.747350746216398,256.50523238315725,256.50523238315725
4608,4864,0.2495,256,256,18452,19476,1,266,267,4.234340281449477,4.747350746216398,256.50523238315725,256.50523238315725
4864,4864,0.2495,256,256,19476,19476,1,267,267,4.747350746216398,4.747350746216398,256.50523238315725,256.50523238315725
5120,4864,0.2495,256,256,20504,19476,1,266,267,4.260391594113571,4.747350746216398,256.50523238315725,256.50523238315725
5376,4864,0.2495,256,256,21528,19476,1,267,267,4.773402058879583,4.747350746216398,256.50523238315725,256.50523238315725
5632,4864,0.2495,256,256,22556,19476,1,266,267,4.286442906778575,4.747350746216398,256.50523238315725,256.50523238315725
5888,4864,0.2495,256,256,23580,19476,1,267,267,4.799453371544587,4.747350746216398,256.50523238315725,256.50523238315725
6144,4864,0.2495,256,256,24608,19476,1,266,267,4.31249421944176,4.747350746216398,256.50523238315725,256.50523238315725
6400,4864,0.2495,256,256,25632,19476,1,267,267,4.825504684208681,4.747350746216398,256.50523238315725,256.50523238315725
6656,4864,0.2495,256,256,26660,19476,1,266,267,4.338545532105854,4.747350746216398,256.50523238315725,256.50523238315725
6912,4864,0.2495,256,256,27684,19476,1,267,267,4.851555996871866,4.747350746216398,256.50523238315725,256.50523238315725
7168,4864,0.2495,256,256,28712,19476,1,266,267,4.364596844769949,4.747350746216398,256.50523238315725,256.50523238315725
7424,4864,0.2495,256,256,29736,19476,1,267,267,4.877607309535961,4.747350746216398,256.50523238315725,256.50523238315725
7680,4864,0.2495,256,256,30764,19476,1,266,267,4.390648157433134,4.747350746216398,256.50523238315725,256.50523238315725
7936,4864,0.2495,256,256,31788,19476,1,267,267,4.903658622200055,4.747350746216398,256.50523238315725,256.50523238315725
8192,4864,0.2495,256,256,32816,19476,1,266,267,4.416699470099047,4.747350746216398,256.50523238315725,256.50523238315725
8448,4864,0.2495,256,256,33841,19476,1,267,267,4.679717530647395,4.747350746216398,256.50523238315725,256.50523238315725
8704,4864,0.2495,256,256,34869,19476,1,266,267,4.192758378543658,4.747350746216398,256.50523238315725,256.50523238315725
8960,4864,0.2495,256,256,35893,19476,1,267,267,4.7057688433105795,4.747350746216398,256.50523238315725,256.50523238315725
9216,4864,0.2495,256,256,36921,19476,1,266,267,4.218809691206843,4.747350746216398,256.50523238315725,256.50523238315725
9472,4864,0.2495,256,256,37945,19476,1,267,267,4.7318201559737645,4.747350746216398,256.50523238315725,256.50523238315725
9728,4864,0.2495,256,256,38973,19476,1,266,267,4.244861003871847,4.747350746216398,256.50523238315725,256.50523238315725
9984,4864,0.2495,256,256,39997,19476,1,267,267,4.757871468638768,4.747350746216398,256.50523238315725,256.50523238315725
10240,4864,0.2495,256,256,41025,19476,1,266,267,4.270912316536851,4.747350746216398,256.50523238315725,256.50523238315725
10496,4864,0.2495,256,256,42049,19476,1,267,267,4.783922781301953,4.747350746216398,256.50523238315725,256.50523238315725
10752,4864,0.2495,256,256,43077,19476,1,266,267,4.296963629200036,4.747350746216398,256.50523238315725,256.50523238315725
11008,4864,0.2495,256,256,44101,19476,1,267,267,4.809974093965138,4.747350746216398,256.50523238315725,256.50523238315725
0,5120,0.2495,256,256,0,20504,1,261,266,0.0,4.260391594113571,256.50523238315725,256.50523238315725
256,5120,0.2495,256,256,1008,20504,1,267,266,4.5128889322411965,4.260391594113571,256.50523238315725,256.50523238315725
512,5120,0.2495,256,256,2036,20504,1,266,266,4.025929780138824,4.260391594113571,256.50523238315725,256.50523238315725
768,5120,0.2495,256,256,3060,20504,1,267,266,4.538940244905007,4.260391594113571,256.50523238315725,256.50523238315725
1024,5120,0.2495,256,256,4088,20504,1,266,266,4.051981092802748,4.260391594113571,256.50523238315725,256.50523238315725
1280,5120,0.2495,256,256,5112,20504,1,267,266,4.564991557569101,4.260391594113571,256.50523238315725,256.50523238315725
1536,5120,0.2495,256,256,6140,20504,1,266,266,4.078032405466502,4.260391594113571,256.50523238315725,256.50523238315725
1792,5120,0.2495,256,256,7164,20504,1,267,266,4.591042870232968,4.260391594113571,256.50523238315725,256.50523238315725
2048,5120,0.2495,256,256,8192,20504,1,266,266,4.104083718130596,4.260391594113571,256.50523238315725,256.50523238315725
2304,5120,0.2495,256,256,9216,20504,1,267,266,4.617094182896835,4.260391594113571,256.50523238315725,256.50523238315725
2560,5120,0.2495,256,256,10244,20504,1,266,266,4.130135030794463,4.260391594113571,256.50523238315725,256.50523238315725
2816,5120,0.2495,256,256,11268,20504,1,267,266,4.64314549556093,4.260391594113571,256.50523238315725,256.50523238315725
3072,5120,0.2495,256,256,12296,20504,1,266,266,4.156186343458103,4.260391594113571,256.50523238315725,256.50523238315725
3328,5120,0.2495,256,256,13320,20504,1,267,266,4.669196808224569,4.260391594113571,256.50523238315725,256.50523238315725
3584,5120,0.2495,256,256,14348,20504,1,266,266,4.182237656122197,4.260391594113571,256.50523238315725,256.50523238315725
3840,5120,0.2495,256,256,15372,20504,1,267,266,4.695248120888209,4.260391594113571,256.50523238315725,256.50523238315725
4096,5120,0.2495,256,256,16400,20504,1,266,266,4.208288968786292,4.260391594113571,256.50523238315725,256.50523238315725
4352,5120,0.2495,256,256,17424,20504,1,267,266,4.7212994335523035,4.260391594113571,256.50523238315725,256.50523238315725
4608,5120,0.2495,256,256,18452,20504,1,266,266,4.234340281449477,4.260391594113571,256.50523238315725,256.50523238315725
4864,5120,0.2495,256,256,19476,20504,1,267,266,4.747350746216398,4.260391594113571,256.50523238315725,256.50523238315725
5120,5120,0.2495,256,256,20504,20504,1,266,266,4.260391594113571,4.260391594113571,256.50523238315725,256.50523238315725
5376,5120,0.2495,256,256,21528,20504,1,267,266,4.773402058879583,4.260391594113571,256.50523238315725,256.50523238315725
5632,5120,0.2495,256,256,22556,20504,1,266,266,4.286442906778575,4.260391594113571,256.50523238315725,256.50523238315725
5888,5120,0.2495,256,256,23580,20504,1,267,266,4.799453371544587,4.260391594113571,256.50523238315725,256.50523238315725
6144,5120,0.2495,256,256,24608,20504,1,266,266,4.31249421944176,4.260391594113571,256.50523238315725,256.50523238315725
6400,5120,0.2495,256,256,25632,20504,1,267,266,4.825504684208681,4.260391594113571,256.50523238315725,256.50523238315725
6656,5120,0.2495,256,256,26660,20504,1,266,266,4.338545532105854,4.260391594113571,256.50523238315725,256.50523238315725
6912,5120,0.2495,256,256,27684,20504,1,267,266,4.851555996871866,4.260391594113571,256.50523238315725,256.50523238315725
7168,5120,0.2495,256,256,28712,20504,1,266,266,4.364596844769949,4.260391594113571,256.50523238315725,256.50523238315725
7424,5120,0.2495,256,256,29736,20504,1,267,266,4.877607309535961,4.260391594113571,256.50523238315725,256.50523238315725
7680,5120,0.2495,256,256,30764,20504,1,266,266,4.390648157433134,4.260391594113571,256.50523238315725,256.50523238315725
7936,5120,0.2495,256,256,31788,20504,1,267,266,4.903658622200055,4.260391594113571,256.50523238315725,256.50523238315725
8192,5120,0.2495,256,256,32816,20504,1,266,266,4.416699470099047,4.260391594113571,256.50523238315725,256.50523238315725
8448,5120,0.2495,256,256,33841,20504,1,267,266,4.679717530647395,4.260391594113571,256.50523238315725,256.50523238315725
8704,5120,0.2495,256,256,34869,20504,1,266,266,4.192758378543658,4.260391594113571,256.50523238315725,256.50523238315725
8960,5120,0.2495,256,256,35893,20504,1,267,266,4.7057688433105795,4.260391594113571,256.50523238315725,256.50523238315725
9216,5120,0.2495,256,256,36921,20504,1,266,266,4.218809691206843,4.260391594113571,256.50523238315725,256.50523238315725
9472,5120,0.2495,256,256,37945,20504,1,267,266,4.7318201559737645,4.260391594113571,256.50523238315725,256.50523238315725
9728,5120,0.2495,256,256,38973,20504,1,266,266,4.244861003871847,4.260391594113571,256.50523238315725,256.50523238315725
9984,5120,0.2495,256,256,39997,20504,1,267,266,4.757871468638768,4.260391594113571,256.50523238315725,256.50523238315725
10240,5120,0.2495,256,256,41025,20504,1,266,266,4.270912316536851,4.260391594113571,256.50523238315725,256.50523238315725
10496,5120,0.2495,256,256,42049,20504,1,267,266,4.783922781301953,4.260391594113571,256.50523238315725,256.50523238315725
10752,5120,0.2495,256,256,43077,20504,1,266,266,4.296963629200036,4.260391594113571,256.50523238315725,256.50523238315725
11008,5120,0.2495,256,256,44101,20504,1,267,266,4.809974093965138,4.260391594113571,256.50523238315725,256.50523238315725
0,5376,0.2495,256,256,0,21528,1,261,267,0.0,4.773402058879583,256.50523238315725,256.50523238315725
256,5376,0.2495,256,256,1008,21528,1,267,267,4.5128889322411965,4.773402058879583,256.50523238315725,256.50523238315725
512,5376,0.2495,256,256,2036,21528,1,266,267,4.025929780138824,4.773402058879583,256.50523238315725,256.50523238315725
768,5376,0.2495,256,256,3060,21528,1,267,267,4.538940244905007,4.773402058879583,256.50523238315725,256.50523238315725
1024,5376,0.2495,256,256,4088,21528,1,266,267,4.051981092802748,4.773402058879583,256.50523238315725,256.50523238315725
1280,5376,0.2495,256,256,5112,21528,1,267,267,4.564991557569101,4.773402058879583,256.50523238315725,256.50523238315725
1536,5376,0.2495,256,256,6140,21528,1,266,267,4.078032405466502,4.773402058879583,256.50523238315725,256.50523238315725
1792,5376,0.2495,256,256,7164,21528,1,267,267,4.591042870232968,4.773402058879583,256.50523238315725,256.50523238315725
2048,5376,0.2495,256,256,8192,21528,1,266,267,4.104083718130596,4.773402058879583,256.50523238315725,256.50523238315725
2304,5376,0.2495,256,256,9216,21528,1,267,267,4.617094182896835,4.773402058879583,256.50523238315725,256.50523238315725
2560,5376,0.2495,256,256,10244,21528,1,266,267,4.130135030794463,4.773402058879583,256.50523238315725,256.50523238315725
2816,5376,0.2495,256,256,11268,21528,1,267,267,4.64314549556093,4.773402058879583,256.50523238315725,256.50523238315725
3072,5376,0.2495,256,256,12296,21528,1,266,267,4.156186343458103,4.773402058879583,256.50523238315725,256.50523238315725
3328,5376,0.2495,256,256,13320,21528,1,267,267,4.669196808224569,4.773402058879583,256.50523238315725,256.50523238315725
3584,5376,0.2495,256,256,14348,21528,1,266,267,4.182237656122197,4.773402058879583,256.50523238315725,256.50523238315725
3840,5376,0.2495,256,256,15372,21528,1,267,267,4.695248120888209,4.773402058879583,256.50523238315725,256.50523238315725
4096,5376,0.2495,256,256,16400,21528,1,266,267,4.208288968786292,4.773402058879583,256.50523238315725,256.50523238315725
4352,5376,0.2495,256,256,17424,21528,1,267,267,4.7212994335523035,4.773402058879583,256.50523238315725,256.50523238315725
4608,5376,0.2495,256,256,18452,21528,1,266,267,4.234340281449477,4.773402058879583,256.50523238315725,256.50523238315725
4864,5376,0.2495,256,256,19476,21528,1,267,267,4.747350746216398,4.773402058879583,256.50523238315725,256.50523238315725
5120,5376,0.2495,256,256,20504,21528,1,266,267,4.260391594113571,4.773402058879583,256.50523238315725,256.50523238315725
5376,5376,0.2495,256,256,21528,21528,1,267,267,4.773402058879583,4.773402058879583,256.50523238315725,256.50523238315725
